file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\TaxPayer.java,com.minesota.tax.calculator.model.TaxPayer,setTotalTax/1[double],false,99,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\TaxPayer.java,com.minesota.tax.calculator.model.TaxPayer,setFamilyStatus/1[com.minesota.tax.calculator.model.enumeration.FamilyStatusEnum],false,51,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\TaxPayer.java,com.minesota.tax.calculator.model.TaxPayer,getIncome/0,false,55,0,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\TaxPayer.java,com.minesota.tax.calculator.model.TaxPayer,toString/0,false,103,1,3,2,1,1,3,3,1,0,0,3,0,0,0,0,0,0,11,0,0,1,0,0,0,0,4,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\TaxPayer.java,com.minesota.tax.calculator.model.TaxPayer,"TaxPayer/5[java.lang.String,java.lang.String,com.minesota.tax.calculator.model.enumeration.FamilyStatusEnum,java.lang.String,double]",true,20,2,2,2,0,1,1,10,0,0,5,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,12,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\TaxPayer.java,com.minesota.tax.calculator.model.TaxPayer,setReceipts/1[java.util.List<com.minesota.tax.calculator.model.Receipt>],false,67,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\TaxPayer.java,com.minesota.tax.calculator.model.TaxPayer,getTaxIncrease/0,false,79,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\TaxPayer.java,com.minesota.tax.calculator.model.TaxPayer,getFamilyStatus/0,false,47,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\util\BasicTaxBuilder.java,com.minesota.tax.calculator.util.BasicTaxBuilder,"getBasicTaxBy/2[java.lang.String,double]",false,77,2,6,2,4,4,10,3,1,2,2,10,0,0,0,1,0,2,0,6,0,3,0,0,0,2,29,9,0,true
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\util\BasicTaxBuilder.java,com.minesota.tax.calculator.util.BasicTaxBuilder,(initializer 1),false,26,2,1,0,1,1,2,6,0,0,0,2,0,0,0,0,0,0,0,80,0,0,0,0,0,0,2,8,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\util\BasicTaxBuilder.java,com.minesota.tax.calculator.util.BasicTaxBuilder,BasicTaxBuilder/0,true,65,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2,0,false
