file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Contender.java,com.eatthatgame.robo.Contender,AI/0,false,65,0,6,6,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Contender.java,com.eatthatgame.robo.Contender,setHealth/1[int],false,48,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Contender.java,com.eatthatgame.robo.Contender,hit/1[int],false,27,1,7,6,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Mode.java,com.eatthatgame.robo.Mode$Group,member/1[int],false,206,1,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Mode.java,com.eatthatgame.robo.Mode$Group,getGNumber/0,false,198,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Mode.java,com.eatthatgame.robo.Mode$Group,add/1[com.eatthatgame.robo.Contender],false,191,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Mode.java,com.eatthatgame.robo.Mode$Group,"Group/2[java.lang.String,int]",true,176,1,1,1,0,4,0,13,0,0,2,0,0,0,0,3,0,0,0,6,5,0,1,0,0,0,25,1,0,true
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Mode.java,com.eatthatgame.robo.Mode$Group,show/0,false,214,0,1,1,0,4,2,14,1,2,0,2,0,0,1,1,0,2,3,3,5,2,2,0,0,0,20,1,0,true
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\examples\LoadImage.java,com.eatthatgame.examples.LoadImage,main/1[java.lang.String[]],false,47,1,2,0,2,1,4,12,0,1,1,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,15,9,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\examples\LoadImage.java,com.eatthatgame.examples.LoadImage,LoadImage/0,true,27,0,1,1,0,2,2,8,0,0,0,2,0,0,0,0,1,0,2,0,1,0,1,0,0,0,13,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\examples\LoadImage.java,com.eatthatgame.examples.LoadImage,getPreferredSize/0,false,39,0,0,0,0,2,2,8,2,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,6,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\examples\LoadImage.java,com.eatthatgame.examples.LoadImage,paint/1[java.awt.Graphics],false,23,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\RoboGame.java,com.eatthatgame.robo.RoboGame,getContenders/0,false,38,9,10,1,9,4,4,41,1,4,0,4,0,0,1,0,0,0,5,3,17,2,1,0,0,0,24,10,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\RoboGame.java,com.eatthatgame.robo.RoboGame,main/1[java.lang.String[]],false,8,3,3,0,3,1,2,5,0,2,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,9,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\contenders\BooBoo.java,com.eatthatgame.robo.contenders.BooBoo,BooBoo/0,true,7,0,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,1,0,false
