file,class,method,variable,usage
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\agregarPaWindow.java,view.agregarPaWindow,"agregarPaWindow/3[java.awt.Frame,boolean,domain.Counter]",info,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,initComponents/0,layout,5
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,initComponents/0,jPanel1Layout,17
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],evt,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],theWindow,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],cedula,3
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],direccion,2
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],cantidad,3
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],nombre,2
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,main/1[java.lang.String[]],args,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,main/1[java.lang.String[]],ex,7
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,main/1[java.lang.String[]],info,2
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\recogerPWindow.java,view.recogerPWindow$Anonymous6,actionPerformed/1[java.awt.event.ActionEvent],evt,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\cantidadPWindow.java,view.cantidadPWindow,"cantidadPWindow/3[java.awt.Frame,boolean,domain.Counter]",parent,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\cantidadPWindow.java,view.cantidadPWindow,"cantidadPWindow/3[java.awt.Frame,boolean,domain.Counter]",modal,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\cantidadPWindow.java,view.cantidadPWindow,"cantidadPWindow/3[java.awt.Frame,boolean,domain.Counter]",info,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\cantidadPWindow.java,view.cantidadPWindow,initComponents/0,layout,5
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\cantidadPWindow.java,view.cantidadPWindow,initComponents/0,jPanel1Layout,10
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\cantidadPWindow.java,view.cantidadPWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],evt,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\cantidadPWindow.java,view.cantidadPWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],cantidad,3
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\recogerPWindow.java,view.recogerPWindow$Anonymous5,actionPerformed/1[java.awt.event.ActionEvent],evt,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,setTipo/1[domain.TipoSobre],tipo,2
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,getInfo/0,mensaje,4
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,"Sobre/5[domain.TipoSobre,boolean,int,int,java.lang.String]",descripcion,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,"Sobre/5[domain.TipoSobre,boolean,int,int,java.lang.String]",esDocumento,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,"Sobre/5[domain.TipoSobre,boolean,int,int,java.lang.String]",tipo,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,"Sobre/5[domain.TipoSobre,boolean,int,int,java.lang.String]",peso,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,"Sobre/5[domain.TipoSobre,boolean,int,int,java.lang.String]",id,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,setPeso/1[int],peso,2
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,setEsDocumento/1[boolean],esDocumento,2
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\detallesWindow.java,view.detallesWindow$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],evt,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\detallesWindow.java,view.detallesWindow$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],evt,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\EnvioMail.java,domain.EnvioMail,"EnvioMail/3[java.lang.String,java.lang.String,java.lang.String]",msg,5
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\EnvioMail.java,domain.EnvioMail,"EnvioMail/3[java.lang.String,java.lang.String,java.lang.String]",mailReceptor,3
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\EnvioMail.java,domain.EnvioMail,"EnvioMail/3[java.lang.String,java.lang.String,java.lang.String]",mex,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\EnvioMail.java,domain.EnvioMail,"EnvioMail/3[java.lang.String,java.lang.String,java.lang.String]",security,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\EnvioMail.java,domain.EnvioMail,"EnvioMail/3[java.lang.String,java.lang.String,java.lang.String]",auth,1
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\EnvioMail.java,domain.EnvioMail,"EnvioMail/3[java.lang.String,java.lang.String,java.lang.String]",session,1
