file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\agregarPWindow.java,view.agregarPWindow,class,2,3,1,2,2,6,0,15,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,5,0,0,4,0,1,0,0,0,29,0,0,0,0,0,4,10,6,0,6,0,0,0,0,24,1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\agregarCWindow.java,view.agregarCWindow$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\review\InfoReview.java,review.InfoReview,class,0,18,18,0,15,1,0,8,28,0.0,0.0,0.0,8,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,56,13,0,1,4,0,9,2,7,1,6,2,0,0,0,70,1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\consultarCWindow.java,view.consultarCWindow$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow$Anonymous16,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow$Anonymous15,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow$Anonymous14,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow$Anonymous13,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\resumenCWindow.java,view.resumenCWindow,class,3,6,3,3,5,6,0,35,1,0.625,NaN,NaN,3,0,1,2,0,0,1,0,0,0,8,0,0,7,0,1,0,0,6,61,0,0,0,0,1,48,33,16,3,16,1,1,0,0,39,1,0
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\menuWindow.java,view.menuWindow$Anonymous12,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
