file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\agregarRWindow.java,view.agregarRWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],false,147,2,7,1,6,10,10,34,0,9,1,10,0,0,0,0,0,8,4,0,9,0,4,0,0,0,29,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\agregarRWindow.java,view.agregarRWindow,"agregarRWindow/3[java.awt.Frame,boolean,domain.Counter]",true,11,2,2,1,1,1,1,5,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\TipoCambio.java,domain.TipoCambio,TipoCambio/0,true,22,1,3,2,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\TipoCambio.java,domain.TipoCambio,setFecha/0,false,81,0,1,1,0,1,1,6,0,2,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,25,2,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\TipoCambio.java,domain.TipoCambio,getValue/0,false,58,3,6,2,4,2,4,12,2,2,0,4,1,1,0,0,1,0,2,0,2,0,1,0,0,0,24,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\TipoCambio.java,domain.TipoCambio,setCompra/0,false,38,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,2,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\TipoCambio.java,domain.TipoCambio,setUrl/0,false,74,0,1,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,6,0,2,2,0,0,0,0,32,2,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\TipoCambio.java,domain.TipoCambio,getCompra/0,false,29,1,3,1,2,1,3,5,1,1,0,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\TipoCambio.java,domain.TipoCambio,getVenta/0,false,45,1,5,3,2,1,3,5,1,1,0,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\TipoCambio.java,domain.TipoCambio,setVenta/0,false,54,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,2,0,true
